EngWord,NldWord,Group
ambition,ambitie,78
priest,priester,78
appearance,uiterlijk,78
wrinkle,rimpel,78
image,afbeelding,78
good form,goede vorm,78
tension,spanning,78
boil,B' olie,79
standard,standaard-,79
redundancy,ontslag,79
grudge,wrok,79
nerves,zenuwen,79
breaking point,breekpunt,79
isolation,isolatie,79
leaning,leunend,79
erection,erectie,79
tact,tact,79
despair,wanhoop,80
magenta,magenta,80
air bubble,luchtbel,80
slit,spleet,80
reign,bestuur,80
arthritis,artritis,80
inconvenience,ongemak,80
pang,pang,80
harmony,harmonie,80
analogue,analoog,80
condition,voorwaarde,81
triangle,driehoek,81
reflux,reflux,81
congestion,ophoping,81
cylinder,cilinder,81
bore,vervelen,81
shame,schaamte,81
monopoly,Monopoly,81
heart failure,hartfalen,81
dash,streepje,81
lesion,laesie,82
province,provincie,82
corrosion,corrosie,82
resistance,weerstand,82
dark red,donkerrood,82
mumps,bof,82
clutter,ophoping,82
heart disease,hartziekte,82
acquaintance,kennis,82
audacity,durf,82
hurry,haast je,83
yellow spot,gele vlek,83
sore throat,keelpijn,83
flag rank,vlag rang,83
glut,veel,83
animal disease,dierziekte,83
leukemia,leukemie,83
hair coloring,haarverf,83
tight money,krap geld,83
deuce,deuce,83
kink,knik,84
amnesty,amnestie,84
sounding,klinkend,84
ethos,ethos,84
handicap,handicap,84
mocha,mokka,84
eczema,eczeem,84
line of life,levenslijn,84
flank,flank,84
notch,inkeping,84
high ground,hoge grond,85
connection,verbinding,85
general anesthesia,narcose,85
alliance,alliantie,85
clearance sale,opruiming,85
cyst,cyste,85
cleanliness,reinheid,85
potential,potentieel,85
deacon,diaken,85
allergy,allergie,85
node,knooppunt,86
repose,rust,86
angina,angina,86
betrayal,bedrog,86
stigma,stigma,86
cadence,cadans,86
blight,vloek,86
esprit,esprit,86
submission,inzending,86
book value,boekwaarde,86
compartment,gedeelte,87
light brown,lichtbruin,87
wart,wrat,87
sale,uitverkoop,87
unrest,onrust,87
skin cancer,huidkanker,87
ellipse,Ovaal,87
skin disease,huidziekte,87
trust,vertrouwen,87
phobia,fobie,87
smallpox,pokken,88
home rule,huis regel,88
swath,zwad,88
drawback,nadeel,88
cusp,cusp,88
blemish,smet,88
complexion,teint,88
adhesion,adhesie,88
mogul,mogul,88
jog,joggen,88
association,vereniging,89
gout,jicht,89
repentance,berouw,89
soprano,sopraan,89
safety,veiligheid,89
damp,vochtig,89
fugue,fuga,89
vigor,kracht,89
azimuth,azimut,89
rein,teugel,89
driving belt,drijfriem,90
luster,glans,90
recognition,herkenning,90
mold,gietvorm,90
dandruff,roos,90
fret,tobben,90
dolor,dolor,90
idle,inactief,90
momentum,momentum,90
necessity,noodzaak,90
sinking,zinkend,91
insulation,isolatie,91
swell,zwellen,91
free living,vrij leven,91
consolation,troost,91
grace,elegantie,91
acme,toppunt,91
cutting angle,snijhoek:,91
pique,piqué,91
interest,interesse ,91
pica,pica,92
foot rot,voetrot,92
burgundy,bordeaux,92
picture,afbeelding,92
consideration,overweging,92
crud,grof,92
wave angle,golfhoek:,92
cradle cap,wieg dop,92
homelessness,dakloos,92
shaking,schudden,92
shrinkage,krimp,93
depression,depressie,93
taupe,taupe,93
hallmark,keurmerk,93
scarlet fever,roodvonk,93
atmosphere,atmosfeer,93
discomfort,ongemak,93
boiling point,kookpunt,93
latency,latentie,93
chestnut,kastanje,93
lower bound,ondergrens,94
ring rot,ringrot,94
upper bound,bovengrens,94
solid angle,vaste hoek,94
biomass,biomassa,94
blessing,zegening,94
excitement,spanning,94
rest mass,rust massa,94
tune,afstemmen,94
optimum,optimaal,94
ruin,ruïneren,95
hazel,hazelaar,95
carnation,anjer,95
weakness,zwakheid,95
injustice,onrecht,95
lavender,lavendel,95
setup,opstelling,95
malaria,malaria-,95
dew point,dauwpunt,95
pentagon,Pentagon,95
allegro,allegro,96
circumference,omtrek,96
significance,betekenis,96
proportion,proportie,96
edema,oedeem,96
confidence,vertrouwen,96
glyph,glyph,96
suspense,spanning,96
narrow gauge,smalspoor,96
junction,knooppunt,96
half track,half spoor,97
emulation,emulatie,97
periphery,omtrek,97
separation,scheiding,97
sty,stal,97
pupil,leerling,97
weak point,zwak punt,97
discretion,discretie,97
beauty,schoonheid,97
high pitch,hoge toon,97
prestige,prestige,98
libido,libido,98
mauve,mauve,98
low status,lage status,98
corruption,corruptie,98
sway,zwaaien,98
collapse,instorten,98
limitation,beperking,98
sand crack,zand barst,98
dead duck,dode eend,98
free hand,vrije hand,99
fibrosis,fibrose,99
innocence,onschuld,99
hernia,hernia,99
leprosy,lepra,99
weak part,zwak deel,99
oral cancer,mondkanker,99
burn,brandwond,99
first class,eerste klas,99
low pitch,lage toon,99
high status,hoge status,100
wale,wale,100
bow leg,boog been,100
vacancy,vacature,100
emptiness,leegte,100
primus,primus,100
blob,klodder,100
reflection,reflectie,100
anima,anima,100
wellbeing,welzijn,100
gamut,gamma,101
rut,sleur,101
glaze,glazuur,101
correction,correctie,101
equator,evenaar,101
parity,pariteit,101
eidos,eidos,101
attenuation,demping,101
orbital plane,baanvlak,101
balk,balk,101
richness,rijkdom,102
moderation,met mate,102
ballast,ballast,102
hard cheese,harde kaas,102
lubrication,smering,102
equinox,equinox,102
assurance,zekerheid,102
precedence,voorrang,102
anarchy,anarchie,102
utmost,uiterste,102
anthrax,miltvuur,103
manners,manieren,103
bosom,boezem,103
light time,lichte tijd,103
greed,hebzucht,103
second class,tweede klas,103
air alert,luchtalarm,103
red alert,rood alarm,103
chasm,kloof,103
aggression,agressie,103
pyramid,piramide,104
dry rot,droogrot,104
pedestal,voetstuk,104
hemisphere,halfrond,104
brown rot,bruinrot,104
unison,unisono,104
shank,schacht,104
thin air,ijle lucht,104
swelling,zwelling,104
sex drive,zin in seks,104
black rot,zwartrot,105
torus,torus,105
prison,gevangenis,105
roller coaster,achtbaan,105
limb,ledemaat,105
mosaic,mozaïek-,105
indulgence,mildheid,105
dado,dado,105
pollution,vervuiling,105
minority,minderheid,105
affection,affectie,106
dementia,Dementie,106
pedigree,stamboom,106
teardrop,traan,106
sclerosis,sclerose,106
realism,realisme,106
persona,persona,106
envy,jaloezie,106
erasure,wissen,106
waking,ontwaken,106
worship,aanbidding,107
urgency,urgentie,107
election,verkiezing,107
bottle green,fles groen,107
carving,snijwerk,107
heartbeat,hartslag,107
upbeat,vrolijk,107
inclination,neiging,107
measles,mazelen,107
countenance,gelaat,107
rainbow,regenboog,108
organization,organisatie,108
surprise,verrassing,108
limit,begrenzing,108
brunt,bruut,108
milieu,milieu,108
unwillingness,onwil,108
death toll,dood straf,108
feelings,gevoelens,108
extension,verlenging,108
calmness,rust,109
awareness,bewustzijn,109
tremor,tremor,109
reserve,reserveren,109
projection,projectie,109
reputation,reputatie,109
survival,overleving,109
toe crack,teen barst,109
calyx,kelk,109
solace,troost,109
failure,mislukking,110
pox,pokken,110
openness,openheid,110
herm,herm,110
market value,marktwaarde,110
synapse,synaps,110
agape,agape,110
vicar,dominee,110
confines,grenzen,110
binding,verbindend,110
capacity,capaciteit,111
oneness,eenheid,111
amount,hoeveelheid,111
setting,instelling,111
disgust,walging,111
facility,faciliteit,111
clear,Doorzichtig,111
priority,prioriteit,111
wilderness,wildernis,111
motivation,motivatie,111
treatment,behandeling,112
anomaly,anomalie,112
polygon,veelhoek,112
phenotype,fenotype,112
epoch,tijdperk,112
resentment,rancune,112
recession,recessie,112
clinch,clinch,112
sarcoma,sarcoom,112
nadir,nadir,112
life style,levensstijl,113
deadlock,impasse,113
melanoma,melanoma,113
osteoarthritis,artrose,113
inversion,inversie,113
common time,gewone tijd,113
apathy,apathie,113
quietness,rust,113
protection,bescherming,113
mysticism,mystiek,113
daze,versuft,114
far cry,ver huilen,114
nub,nub,114
vegetation,vegetatie,114
equilibrium,evenwicht,114
dispatch,verzenden,114
desperation,wanhoop,114
privilege,voorrecht,114
crown gall,kroongal,114
heart attack,hartaanval,114
area,Oppervlakte,115
twelfth,twaalfde,115
imbalance,onbalans,115
tangent,raaklijn,115
tangent plane,raakvlak,115
plurality,meervoud,115
discrepancy,verschil,115
deviation,afwijking,115
buck fever,bokkoorts,115
community,gemeenschap,115
divide,verdeling,116
check,controleren,116
abyss,afgrond,116
noose,strop,116
discipline,discipline,116
leaf disease,bladziekte,116
sake,rijstwijn,116
rheumatism,reuma,116
curvature,kromming,116
cash account,kasrekening,116
gleam,glans,117
sex appeal,sex-appeal,117
supplement,supplement,117
stenosis,stenose,117
consistency,samenhang,117
tangle,wirwar,117
fireball,vuurbol,117
hepatitis,hepatitis,117
alabaster,albast,117
wise,verstandig,117
round shape,ronde vorm,118
cardiac rhythm,hartritme,118
sepsis,sepsis,118
tranquillity,kalmte,118
dyslexia,dyslexie,118
sweet tooth,zoetekauw,118
paranoia,paranoia,118
acid rain,zure regen,118
jealousy,jaloezie,118
nothingness,niets,118
terminus,eindpunt,119
pomp,praal,119
potency,potentie,119
coloration,kleur,119
identity,identiteit,119
umbra,umbra,119
glaucoma,glaucoom,119
whitehead,withoofd,119
radiance,straling,119
mobility,mobiliteit,119
enclosure,behuizing,120
tin ear,tinnen oor,120
pitch,toonhoogte,120
genotype,genotype,120
gusto,zin in,120
sympathy,sympathie,120
constraint,beperking,120
hardness,hardheid,120
harvest moon,oogst maan,120
cardinal,kardinaal,120
anorexia,anorexia,121
bolus,bolus,121
full moon,volle maan,121
brake drum,remtrommel,121
physiology,fysiologie,121
olive green,olijfgroen,121
clarity,helderheid,121
strain,deformatie,121
addiction,verslaving,121
lung cancer,longkanker,121
highlight,hoogtepunt,122
bull nose,stier neus,122
pleat,plooi,122
rupture,scheuren,122
empathy,empathie,122
abundance,overvloed,122
girth,omvang,122
gauge,graadmeter,122
broad gauge,breedspoor,122
earthquake,aardbeving,122
noma,noma,123
fullness,volheid,123
mire,slijk,123
duress,dwang,123
background,achtergrond,123
creeps,kruipt,123
rating,beoordeling,123
sudden infant death syndrome,wiegendood,123
canker,kanker,123
meander,dwalen,123
coolness,koelte,124
rococo,rococo,124
typhoid,tyfus-,124
clutch,koppeling,124
bounce,stuiteren,124
craziness,gekte,124
rejection,afwijzing,124
pathos,pathos,124
rioting,rellen,124
detention,Nablijven,124
renal failure,nierfalen,125
bummer,jammer,125
pass,slagen voor,125
book fair,Boekenbeurs,125
timbre,timbre,125
rule of law,rechtsstaat,125
darkness,duisternis,125
enterprise,onderneming,125
dark blue,donkerblauw,125
perfection,perfectie,125
zigzag,zigzag,126
ataxia,ataxie,126
titer,titer,126
chink,kier,126
propriety,fatsoen,126
hay fever,hooikoorts,126
bight,bocht,126
composure,kalmte,126
predisposition,aanleg,126
camber,camber,126
quarto,quarto,127
glioma,glioom,127
freshness,versheid,127
easiness,gemak,127
cirrhosis,cirrose,127
decency,fatsoen,127
deference,eerbied,127
sadism,sadisme,127
dearth,gebrek,127
merit,verdienste,127
fairy ring,elfen ring,128
graze,grazen,128
semblance,schijn,128
deferral,uitstel,128
syphilis,syfilis,128
aphasia,afasie,128
jade green,Jade groen,128
euphoria,euforie,128
puce,puce,128
tare,tarra,128
infidelity,ontrouw,129
hexagon,zeshoek,129
linkage,koppeling,129
dryness,droogte,129
myeloma,myeloom,129
rhombus,ruit,129
sloth,luiaard,129
mystique,mystiek,129
cholera,cholera,129
tetanus,tetanus,129
garden roller,tuinroller,130
paint roller,verfroller,130
preserve,beschermen,130
twang,twang,130
gold fever,goudkoorts,130
magnificence,pracht,130
autonomy,autonomie,130
selfishness,egoïsme,130
lather,schuim,130
abrasion,slijtage,130
reproach,verwijt,131
pale yellow,bleek geel,131
hypoxia,hypoxie,131
angle of incidence,invalshoek,131
prosperity,voorspoed,131
disposition,gezindheid,131
diagonal,diagonaal,131
penetration,penetratie,131
validity,Geldigheid,131
raw wound,rauwe wond,131
nomination,voordracht,132
reliance,vertrouwen,132
amplitude,amplitude,132
dog bite,hondenbeet,132
charcoal,houtskool,132
sweetness,zoetheid,132
simmer,sudderen,132
continuum,continuüm,132
ethnicity,etniciteit,132
matter,er toe doen,132
deafness,doofheid,133
kidney disease,nierziekte,133
consciousness,bewustzijn,133
suspended animation,schijndood,133
poverty trap,armoedeval,133
tolerance,tolerantie,133
pathology,pathologie,133
ischemia,ischemie,133
arrest,arresteren,133
coldness,koude,133
influenza,influenza,134
carcinoma,carcinoom,134
reluctance,tegenzin,134
registration,registratie,134
extremity,uiteinde,134
low profile,laag profiel,134
epilepsy,epilepsie,134
amusement,amusement,134
yore,weleer,134
approval,goedkeuring,134
colon cancer,darmkanker,135
earnestness,ernst,135
certainty,zekerheid,135
head cold,verkoudheid,135
elegance,elegantie,135
phase space,fase ruimte,135
dead letter,dode letter,135
symmetry,symmetrie,135
oil stain,olie vlek,135
need,nodig hebben,135
steel blue,staal blauw,136
freezing point,vriespunt,136
contamination,besmetting,136
cleft lip,hazenlip,136
breast cancer,borstkanker,136
currency,munteenheid,136
compassion,medeleven,136
sore,ontstoken,136
second wind,tweede wind,136
rectangle,rechthoek,136
selling point,verkooppunt,137
demeanor,houding,137
saddle sore,zadelpijn,137
white heat,witte hitte,137
cynicism,cynisme,137
pock,zak,137
pink disease,roze ziekte,137
charisma,charisma,137
stature,gestalte,137
iron blue,ijzer blauw,137
trial balance,proefbalans,138
blain,blain,138
straight line,rechte lijn,138
hickey,zuigzoen,138
investment,investering,138
