EngWord,NldWord,Group
placidity,kalmte,19
anguish,doodsangst,19
liking,leuk vinden,19
trepidation,opwinding,19
tsoris,tsori,20
gloom,somberheid,20
temper,woedeaanval,20
gravity,zwaartekracht,20
humility,nederigheid,20
insecurity,onzekerheid,20
admiration,bewondering,20
encouragement,aanmoediging,20
hero worship,heldenverering,20
dudgeon,dudgeon,20
intimidation,intimidatie,21
heartstrings,hartzeer,21
quality of life,kwaliteit van het leven,21
frisson,frisson,21
swivet,swivet,21
covetousness,hebzucht,21
exhilaration,opwinding,21
masochism,masochisme,21
prurience,wellust,21
eagerness,gretigheid,21
melancholy,melancholie,22
foreboding,voorteken,22
presage,voorteken,22
umbrage,aanstoot,22
compunction,wroeging,22
wistfulness,weemoed,22
displeasure,ongenoegen,22
languor,loomheid,22
compatibility,compatibiliteit,22
brotherhood,broederschap,22
diffidence,schroom,23
acquired taste,verworven smaak,23
throes,worsteling,23
gloat,glunderen,23
dysphoria,dysforie,23
devastation,verwoesting,23
gratitude,dankbaarheid,23
hostility,vijandigheid,23
sexual desire,seksueel verlangen,23
pessimism,pessimisme,23
hate,een hekel hebben aan,24
infuriation,woede,24
emotional state,emotionele staat,24
nationalism,nationalisme,24
gladness,blijdschap,24
fidget,friemelen,24
hilarity,hilariteit,24
mawkishness,waanzin,24
worry,zich zorgen maken,24
scruple,scrupules,24
nausea,misselijkheid,25
captivation,bekoring,25
embarrassment,verlegenheid,25
gratification,bevrediging,25
sensibility,gevoeligheid,25
scunner,walgen,25
bad temper,slecht humeur,25
comfortableness,comfort,25
aphrodisia,afrodisia,25
velleity,velleity,25
alienation,vervreemding,26
apprehension,gevangenname,26
disappointment,teleurstelling,26
oppression,onderdrukking,26
mellowness,zachtheid,26
hesitance,aarzeling,26
ardor,hartstocht,26
approbation,goedkeuring,26
guilt pang,schuldgevoel,26
razbliuto,razbliuto,26
silver lining,zilveren omlijning,27
lividity,bleekheid,27
intoxication,dronkenschap,27
antagonism,antagonisme,27
fondness,genegenheid,27
aggravation,verergering,27
undertow,onderstroom,27
scare,laten schrikken,27
antipathy,antipathie,27
belligerence,strijdlust,27
sensuality,sensualiteit,28
heartburning,ergernis,28
gaiety,vrolijkheid,28
warpath,oorlogspad,28
survivor guilt,schuld van de overlevende,28
titillation,prikkeling,28
defeatism,defaitisme,28
hopelessness,hopeloosheid,28
animosity,vijandigheid,28
misogyny,vrouwenhaat,28
stage fright,plankenkoorts,29
discomfiture,ongenoegen,29
contentment,tevredenheid,29
vindictiveness,wraakzucht,29
conditioned emotional response,geconditioneerde emotionele reactie,29
misopedia,misopedia,29
malice,boosaardigheid,29
plaintiveness,klaagzang,29
shyness,verlegenheid,29
testiness,testiness,29
misanthropy,misantropie,30
ambivalence,ambivalentie,30
dissatisfaction,ontevredenheid,30
commiseration,medelijden,30
buoyancy,drijfvermogen,30
exuberance,uitbundigheid,30
nymphomania,nymfomanie,30
solicitude,bezorgdheid,30
timidity,verlegenheid,30
murderousness,moordzucht,30
misology,misologie,31
beneficence,weldadigheid,31
faintness,flauwvallen,31
discouragement,ontmoediging,31
philogyny,filologie,31
helplessness,hulpeloosheid,31
joie de vivre,levensvreugde,31
elation,opgetogenheid,31
friendliness,vriendelijkheid,31
Anglophilia,Anglofilie,31
indifference,onverschilligheid,32
mysophilia,mysofilie,32
infatuation,uitzinnigheid,32
rejoicing,zich verheugen,32
moodiness,humeurigheid,32
cheerfulness,opgewektheid,32
algolagnia,algolagnie,32
mental anguish,geestelijke angst,32
benevolence,welwillendheid,32
amour propre,amour propre,32
technophobia,technofobie,33
jollity,vrolijkheid,33
dolefulness,somberheid,33
technophilia,technofilie,33
protectiveness,bescherming,33
irritability,prikkelbaarheid,33
moroseness,somberheid,33
poignance,ontroering,33
togetherness,saamhorigheid,33
mournfulness,droefheid,33
pining,smachten naar,34
disgruntlement,ongenoegen,34
Anglophobia,Anglofobie,34
dander,huidschilfers,34
indignation,verontwaardiging,34
gratefulness,dankbaarheid,34
despisal,verachting,34
despondency,moedeloosheid,34
hankering,hunkeren naar,34
satyriasis,satyriasis,34
complacency,zelfgenoegzaamheid,35
embitterment,verbittering,35
misoneism,misoneïsme,35
sadomasochism,sadomasochisme,35
amicability,vriendschap,35
misocainea,misocainea,35
jocundity,vrolijkheid,35
exultation,opgetogenheid,35
ingratitude,ondankbaarheid,35
sanguinity,bloedarmoede,35
demoralization,demoralisatie,36
sulkiness,chagrijnig,36
anaphrodisia,anafrodisia,36
forlornness,verlatenheid,36
pleasantness,aangenaamheid,36
levity,lichtzinnigheid,36
sensuousness,zinnelijkheid,36
blessedness,gelukzaligheid,36
heartlessness,harteloosheid,36
inferiority complex,minderwaardigheidscomplex,36
sentimentality,sentimentaliteit,37
self-disgust,zelfafschuw,37
meekness,zachtmoedigheid,37
filial love,kinderlijke liefde,37
fearlessness,onbevreesdheid,37
self-torture,zelfkwelling,37
Schadenfreude,Schadenfreude,37
warmheartedness,hartelijkheid,37
bloodlust,bloeddorstigheid,37
unconcern,onbezorgdheid,37
unpleasantness,onaangenaamheid,38
world-weariness,wereldmoeheid,38
amorousness,verliefdheid,38
stupefaction,verbijstering,38
malevolence,kwaadaardigheid,38
carefreeness,zorgeloosheid,38
smugness,zelfvoldaanheid,38
pensiveness,nadenkendheid,38
weepiness,huilerigheid,38
unassertiveness,assertiviteit,38
lovingness,liefdevolheid,39
anxiousness,angstgevoelens,39
lecherousness,wellustigheid,39
discontentment,ontevredenheid,39
abashment,verlegenheid,39
edginess,scherpzinnigheid,39
self-esteem,zelfvertrouwen,39
philhellenism,philhellenisme,39
heavyheartedness,zwaarmoedigheid,39
shamefacedness,beschaamdheid,39
kindheartedness,goedhartigheid,40
jitteriness,zenuwachtigheid,40
self-consciousness,zelfbewustzijn,40
self-pity,zelfmedelijden,40
unfriendliness,onvriendelijkheid,40
joylessness,vreugdeloosheid,40
mercifulness,barmhartigheid,40
emotionlessness,emotieloosheid,40
maleficence,kwaadaardigheid,40
entrancement,in vervoering,40
downheartedness,neerslachtigheid,41
irascibility,opvliegendheid,41
oversensitiveness,overgevoeligheid,41
American Dream,Amerikaanse droom,41
Electra complex,Electra-complex,41
huffiness,luchthartigheid,41
softheartedness,zachtmoedigheid,41
cheerlessness,ongezelligheid,41
self-depreciation,zelfwaardering,41
Oedipus complex,Oedipus complex,41
storminess,stormachtigheid,42
lovesickness,liefdesverdriet,42
creepy-crawlies,griezelige kruipers,42
misogamy,afschuw van huwelijk,42
