EngWord,NldWord,Group
eelpout,puitaal,29
pickerel,pikhouweel,29
brotula,brotula,29
grey snapper,grijze snapper,29
coelacanth,coelacanth,30
threadfish,draadvis,30
great barracuda,grote barracuda,30
goatfish,geitenvis,30
southern flounder,zuidelijke bot,30
striped mullet,gestreepte mul,30
dealfish,dealfish,30
triggerfish,trekkervis,30
northern sea robin,noordelijke zee-robin,30
common mackerel,gewone makreel,30
king mackerel,Koningsmakreel,31
driftfish,drijfvis,31
filefish,filefish,31
cardinal tetra,kardinaal tetra,31
silverfish,zilvervisje,31
rivulus,beekje,31
striped drum,gestreepte trommel,31
silver whiting,zilveren wijting,31
striped marlin,gestreepte marlijn,31
lancetfish,lancetvis,31
hogchoker,hogchoker,32
crucifix fish,kruisbeeld vis,32
black bream,zwarte brasem,32
thresher,dorsmachine,32
pilotfish,pilootvis,32
moonfish,maanvis,32
spotted eagle ray,gevlekte adelaarsrog,32
domestic carp,binnenlandse karper,32
redhorse,rood paard,32
snail darter,slak darter,32
white crappie,witte crappie,33
dragonet,draakje,33
characin,characin,33
mosquitofish,muggenvis,33
gadoid,gadoïde,33
teleost fish,teleos vis,33
stargazer,sterrenkijker,33
prickleback,stekelig,33
boarfish,everzwijn,33
red rockfish,rode roodbaars,33
cornetfish,cornetvis,34
oilfish,olievis,34
weakfish,zwakke vis,34
parrotfish,papegaaivis,34
black crappie,zwarte crappie,34
electric eel,elektrische paling,34
albacore,witte tonijn,34
armored catfish,gepantserde meerval,34
silver hake,zilveren heek,34
mojarra,mojarra,34
stonefish,steenvis,35
flathead catfish,platkop meerval,35
electric catfish,elektrische meerval,35
rosefish,rozevis,35
rock gunnel,rock gunnel,35
dusky shark,schemerige haai,35
soapfish,zeepvis,35
rudderfish,roervis,35
stickleback,stekelbaars,35
sandbar shark,zandbankhaai,35
muskellunge,muskellunge,36
mulloway,mulloway,36
northern whiting,noordelijke wijting,36
smooth hammerhead,gladde hamerkop,36
horned whiff,gehoornde geur,36
surgeonfish,doktersvis,36
ribbonfish,lintvis,36
yellowfin,geelvintonijn,36
blanquillo,blanquillo,36
yellowtail flounder,geelstaartbot,36
needlefish,naaldvis,37
pearlfish,parelvis,37
ganoid,ganoid,37
cunner,bedrieger,37
schoolmaster,schoolmeester,37
palometa,palometa,37
spadefish,schopvis,37
pumpkinseed,pompoenzaad,37
beaugregory,schoonheid,37
freshwater bream,zoetwaterbrasem,37
loach,modderkruiper,38
bluefin,blauwvintonijn,38
white croaker,witte croaker,38
allice shad,allice shad,38
surfperch,surfperch,38
brown bullhead,bruine donderpad,38
rainbow smelt,regenboog smelt,38
ocean sunfish,oceaan maanvis,38
thorny skate,doornige schaats,38
clown anemone fish,clown anemoon vis,38
lionfish,koraalduivel,39
crucian carp,kroeskarper,39
scombroid,scombroid,39
bigeye scad,grootoog scad,39
burrfish,burrfish,39
sparid,spaarzaam,39
John Dory,John Dory,39
catalufa,catalufa,39
balloonfish,ballonvis,39
barracouta,barracouta,39
goosefish,ganzenvis,40
soldierfish,soldaatvis,40
rabbitfish,konijnenvis,40
common shiner,gewone uitblinker,40
oarfish,oarfish,40
trumpetfish,trompetvis,40
ocean pout,oceaan steenbolk,40
tomtate,tomtate,40
copper rockfish,koperen roodbaars,40
snakeblenny,snakeblenny,40
anomalops,afwijkingen,41
greeneye,groen oog,41
handsaw fish,handzaag vis,41
chub mackerel,kopvoorn makreel,41
spotted sunfish,gevlekte maanvis,41
pigfish,varkentje,41
wrymouth,wrange mond,41
whitetip shark,witpunthaai,41
scorpaenid,scorpaenid,41
scorpionfish,schorpioenvis,41
mackerel scad,makreel makreel,42
topminnow,topminnow,42
emerald shiner,smaragdgroene glans,42
bottom lurkers,onderste lurkers,42
conchfish,schelpdier,42
elasmobranch,elasmobranch,42
scorpaenoid,scorpaenoïde,42
mutton snapper,schapenvlees snapper,42
batfish,vleermuisvis,42
smooth dogfish,gladde hondshaai,42
bluehead,blauwkop,43
silurid,siluride,43
jacksmelt,jacksmelt,43
sand stargazer,zand sterrenkijker,43
brisling,bruisend,43
porkfish,varkensvlees,43
horned pout,gehoornde steenbolk,43
vermillion rockfish,vermiljoen roodbaars,43
gempylid,geppylid,43
lumpfish,snoekbaars,43
barndoor skate,barndoor skate,44
spiny puffer,stekelige kogelvis,44
sargassum fish,sargassum vis,44
mummichog,mummichog,44
catostomid,catostomide,44
ceratodus,ceratodus,44
toadfish,paddenvis,44
mouthbreeder,mondkweker,44
pike-perch,snoekbaars,44
spiny dogfish,doornige hondshaai,44
lanternfish,lantaarn vis,45
greenling,groenling,45
chain pickerel,ketting pickerel,45
flying gurnard,vliegende poon,45
dwarf pipefish,dwerg zeenaald,45
sailor's-choice,zeemanskeuze,45
blacktip shark,zwartpunthaai,45
landlocked salmon,niet aan zee grenzende zalm,45
boxfish,koffervis,45
pikeblenny,pikeblenny,45
cottonwick,katoenen lont,46
mediterranean anchovy,mediterrane ansjovis,46
eelblenny,eelblenny,46
dollarfish,dollarvis,46
beaked salmon,snavelvormige zalm,46
red goatfish,rode geitenvis,46
yellow goatfish,gele geitenvis,46
guitarfish,gitaarvis,46
shrimpfish,garnaalvis,46
percoid fish,percoïde vis,46
creole-fish,creoolse vis,47
crevalle jack,crevalle jack,47
clingfish,clingfish,47
cyprinid,karperachtigen,47
biplane flying fish,tweedekker vliegende vis,47
cownose ray,koeneusstraal,47
cusk-eel,cusk-paling,47
smoothhound,gladde hond,47
dolphinfish,goudmakreel,47
halfbeak,halve snavel,47
silversides,zilveren kanten,48
porbeagle,haringhaai,48
barrelfish,barrelfish,48
lizardfish,hagedisvis,48
roughtail stingray,pijlstaartrog,48
European sole,Europese tong,48
cyprinodont,cyprinodont,48
holocephalan,holocephalan,48
doctorfish,doktersvis,48
yellowfin croaker,geelvintonijn croaker,48
spotted weakfish,gespot zwakke vis,49
Arctic char,Arctische char,49
longfin mako,langvin makreel,49
redfin pickerel,redfin pickerel,49
Chile bonito,Chili bonito,49
queen triggerfish,koningin trekkervis,49
deepwater pipefish,diepwater zeenaald,49
striped killifish,gestreepte killifish,49
jackknife-fish,jackknife-fish,49
sciaenid fish,sciaenid vis,49
blennioid fish,blennioïde vis,50
reef squirrelfish,rif eekhoornvis,50
Spanish grunt,Spaanse grunt,50
English sole,Engelse tong,50
cartilaginous fish,kraakbeenachtige vissen,50
miller's-thumb,molenaarsduim,50
Florida pompano,Florida pompano,50
cardinalfish,kardinaalvis,50
puddingwife,puddingvrouw,50
Bermuda chub,Bermuda kopvoorn,50
Spanish mackerel,Spaanse makreel,51
bottom-feeder,bodem-feeder,51
northern snakehead,noordelijke slangenkop,51
European perch,Europese baars,51
serranid fish,serranid vis,51
squirrelfish,eekhoornvis,51
monoplane flying fish,eendekker vliegende vis,51
pearly razorfish,parelachtige scheermessen,51
cypriniform fish,cypriniforme vis,51
snipefish,watersnipvis,51
plumed scorpionfish,gepluimde schorpioenvis,52
sharksucker,haaienzuiger,52
Ostariophysi,Ostariofysio,52
plectognath,plectognath,52
Atlantic salmon,Atlantische zalm,52
soupfin shark,soupfin haai,52
New World opah,Nieuwe Wereld opah,52
European sea bream,Europese zeebrasem,52
swordtail,zwaardstaart,52
carangid fish,carangid vis,52
Kentucky black bass,Kentucky zwarte bas,53
clupeid fish,clupeïde vis,53
Pacific tripletail,Pacific tripletail,53
Atlantic manta,Atlantische manta,53
European catfish,Europese meerval,53
American plaice,Amerikaanse schol,53
Molly Miller,Molly Miller,53
squaretail,vierkantstaart,53
lefteye flounder,linkeroog bot,53
porcupinefish,stekelvarken,53
alligatorfish,alligatorvissen,54
three-spined stickleback,driedoornige stekelbaars,54
tripletail,drievoudige staart,54
sharptail mola,scherpe staart mola,54
Coryphaena hippurus,Coryphaena hippurus,54
lumpsucker,klompenzuiger,54
smalltooth sawfish,kleintand zaagvis,54
Atlantic tripletail,Atlantische tripletail,54
archerfish,boogschuttervis,54
armored searobin,gepantserde zeerobin,54
kelp greenling,kelp groenling,55
Pacific halibut,Pacifische heilbot,55
Chinese paddlefish,Chinese peddelvissen,55
Pacific spiny dogfish,Pacifische doornhaai,55
crossopterygian,crossopterygisch,55
Pacific cod,Pacifische kabeljauw,55
deepwater squirrelfish,diepwater eekhoornvis,55
Pacific sturgeon,Pacifische steur,55
righteye flounder,rechteroog bot,55
shortfin mako,kortvin makreel,55
Florida smoothhound,Florida gladde hond,56
mudskipper,modderschipper,56
Atlantic herring,Atlantische haring,56
American smooth dogfish,Amerikaanse gladde hondshaai,56
European flatfish,Europese platvis,56
blackmouth bass,blackmouth bas,56
Pacific herring,Pacifische haring,56
Scomberomorus maculatus,Scomberomorus maculatus,56
European bream,Europese brasem,56
yellowfin mojarra,geelvintonijn mojarra,56
Holocentrus ascensionis,Holocentrische ascensionis,57
Atlantic sea bream,Atlantische zeebrasem,57
Atlantic sailfish,Atlantische zeilvis,57
belted sandfish,zandvis met riem,57
Atlantic spiny dogfish,Atlantische doornhaai,57
Atlantic croaker,Atlantische croaker,57
painted greenling,geschilderd groenling,57
Pacific sardine,Pacifische sardine,57
smalleye hammerhead,kleinoog hamerhaai,57
rainbow seaperch,regenboog zeebaars,57
spiny-finned fish,vis met stekelvin,58
ladyfish,lieveheersbeestje,58
soft-finned fish,vis met zachte vinnen,58
lookdown,kijk naar beneden,58
Rocky Mountain whitefish,Rocky Mountain witvis,58
Coryphaena equisetis,Coryphaena equisetis,58
Atlantic cod,Atlantische kabeljauw,58
Atlantic halibut,Atlantische heilbot,58
common American shad,gewone Amerikaanse shad,58
bluethroat pikeblenny,blauwborst pikeblenny,58
viviparous eelpout,levendbarende steenbolk,59
ten-spined stickleback,tiendoornige stekelbaars,59
