EngWord,NldWord,Group
honeymoon resort,huwelijksreis resort,21
duplex house,twee onder een kap,21
buttery,boterachtig,21
livery stable,stalhouderij,21
ice hockey rink,ijshockeybaan,22
diplomatic building,diplomatiek gebouw,22
gatehouse,poortgebouw,22
maisonette,maisonnette,22
sod house,graszoden huis,22
greasy spoon,vettige lepel,22
chancellery,kanselarij,22
rathskeller,Ratskeller,22
skyscraper,wolkenkrabber,22
gildhall,gildezaal,22
steakhouse,Steak-restaurant,23
crematory,crematorium,23
woodshed,houtschuur,23
charterhouse,charterhuis,23
cybercafe,internetcafe,23
roadhouse,wegrestaurant,23
tithe barn,tiendenschuur,23
Statehouse,Staatshuis,23
fleabag,vlooienzak,23
teashop,theewinkel,23
cowbarn,koeienstal,24
Hall of Fame,Eregalerij,24
posthouse,postkantoor,24
oast house,oosters huis,24
chapterhouse,kapittelzaal,24
nunnery,nonnenklooster,24
customhouse,douanekantoor,24
hotel-casino,hotel-casino,24
toolshed,gereedschapsschuur,24
Roman building,Romeins gebouw,24
walk-up,naar boven lopen,25
