EngWord,NldWord,Group
green tea,groene thee,36
ginger beer,gemberbier,37
lemon juice,citroensap,37
sour milk,zure melk,37
lamb curry,lamscurry,37
wheat flour,tarwebloem,37
bisque,biscuit,37
biotin,biotine,37
cold duck,koude eend,37
ingredient,ingrediënt,37
fruit punch,fruitpunch,37
coconut milk,kokosmelk,38
milk punch,melk punch,38
chicken salad,kip salade,38
chili dog,chili hond,38
nut bread,notenbrood,38
flan,vlaai,38
fish meal,vismaaltijd,38
soybean meal,sojameel,38
alphabet soup,lettersoep,38
gum ball,kauwgombal,38
egg yolk,eigeel,39
yolk,dooier,39
scone,scone,39
hooch,hoera,39
potluck,potluck,39
sour cream,zure room,39
rickey,rickey,39
marshmallow,heemst,39
nougat,noga,39
brown bread,bruin brood,39
farina,farina,40
black bread,zwart brood,40
chicken taco,kip taco,40
peanut butter,pindakaas,40
bay leaf,laurierblad,40
sour salt,zuur zout,40
ouzo,ouzo,40
hyssop,hysop,40
plonk,plonk,40
tarragon,Dragon,40
angelica,Angelica,41
julep,julep,41
nipa,nipa,41
onion butter,uien boter,41
millet,gierst-,41
wasabi,wasabi,41
chutney,chutney,41
broth,bouillon,41
mimosa,mimosa,41
food cache,voedselcache,41
lemonade,limonade,42
proof spirit,bewijs geest,42
broth,bouillon,42
pepper steak,pepersteak,42
goat cheese,geitenkaas,42
omelet,omelet,42
cafe noir,café noir,42
string cheese,touwtje kaas,42
spread,verspreiding,42
kirsch,kirsch,42
angelica,Angelica,43
yak butter,jakboter,43
stinger,stinger,43
wine vinegar,wijnazijn,43
pearl barley,parelgort,43
patty,pasteitje,43
patty,pasteitje,43
niacin,niacine,43
light cream,lichte crème,43
ration,rantsoen,43
sugar candy,kandijsuiker,44
tapioca,tapioca,44
sesame seed,sesamzaad,44
aioli,aioli,44
gelatin,gelatine,44
dark bread,donker brood,44
risotto,risotto,44
negus,negus,44
apple butter,appel boter,44
lasagna,lasagne,44
burrito,burrito,45
appetizer,voorafje,45
pilaf,pilaf,45
curry sauce,Curry saus,45
sugar water,suiker water,45
grape juice,druivensap,45
ricotta,ricotta,45
graham bread,graham brood,45
tomato juice,tomatensap,45
seltzer,seltzer,45
fizz,bruisen,46
peanut bar,pinda reep,46
saute,fruiten,46
power breakfast,power ontbijt,46
truffle,truffel,46
choline,choline,46
pale ale,bleek bier,46
adobo,adobo,46
soul food,zielenvoedsel,46
ginger ale,Gemberbier,46
brown sauce,bruine saus,47
tahini,tahin,47
jelly bean,jelly bean,47
turmeric,kurkuma,47
kabob,kabob,47
basil,basilicum,47
supper,avondeten,47
spaghetti,spaghetti,47
paprika,paprika,47
saffron,saffraan,47
peach ice cream,perzik ijs,48
fish chowder,vissoep,48
chowder,chowder,48
cane sugar,rietsuiker,48
aspic,aspic,48
chocolate egg,chocolade ei,48
kaiser roll,keizersrol,48
apple jelly,appelgelei,48
matzo,matze,48
sour bread,zuur brood,48
corn sugar,maïs suiker,49
caraway,karwij,49
chicken and rice,kip en rijst,49
brown rice,bruine rijst,49
borage,borage,49
vitamin pill,vitamine pil,49
saltine,zout,49
tuck,instoppen,49
birch beer,berkenbier,49
rosemary,rozemarijn,49
bread dough,brood deeg,50
white pepper,witte peper,50
paella,paella,50
curd,wrongel,50
curd,wrongel,50
hotdog,hotdog,50
hummus,hummus,50
eatage,eten,50
cottage pie,cottage pie,50
goulash,goulash,50
onion bagel,ui bagel,51
pinole,pinole,51
training table,trainingstafel,51
suds,zeepsop,51
slop,slordig,51
oolong,oolong,51
black olive,zwarte olijf,51
green olive,groene olijf,51
brown butter,bruine boter,51
black pepper,zwarte peper,51
lemon oil,citroen olie,52
Brie,Brie,52
sidecar,zijspan,52
fruit salad,fruit salade,52
souffle,soufflé,52
carrot juice,wortelsap,52
lovage,lavas,52
frog legs,kikkerpoten,52
nut butter,noten boter,52
salmi,salmi,52
won ton,gewonnen ton,53
inositol,inositol,53
smoothie,smoothie,53
grappa,grappa,53
ham sandwich,broodje ham,53
taco sauce,taco saus,53
pea soup,erwtensoep,53
creep feed,kruipvoer,53
junket,junket,53
brown sugar,bruine suiker,53
soya milk,sojamelk,54
chocolate milk,chocolademelk,54
chicken sandwich,broodje kip,54
rye bread,roggebrood,54
pea flour,erwtenmeel,54
herb tea,kruidenthee,54
starches,zetmeel,54
bannock,bannock,54
marinade,marinade,54
treacle,stroop,54
feed grain,graan voeren,55
pineapple juice,ananas SAP,55
corn dab,maïs schar,55
allspice,piment,55
tamale,tamale,55
chocolate ice cream,chocolade-ijs,55
Medoc,Medoc,55
eau de vie,eau de vie,55
raita,raita,55
marmite,marmite,55
schnapps,schnaps,56
brandy,brandewijn,56
slug,naaktslak,56
falafel,falafel,56
corn chowder,maïssoep,56
tempura,tempura,56
carrot stick,wortelstok,56
bear claw,berenklauw,56
glogg,ggggg,56
vanilla bean,vanilleboon,56
puff paste,bladerdeeg,57
kvass,kwas,57
margarita,margarita,57
parfait,parfait,57
iced coffee,ijskoffie,57
chocolate kiss,chocolade kus,57
butty,butty,57
foodstuff,voedsel,57
gimlet,gimlet,57
hamburger,Hamburger,57
bitters,bitters,58
gin and tonic,gin-tonic,58
compote,compote,58
bonbon,bonbon,58
vanilla ice cream,vanille-ijs,58
dumpling,knoedel,58
ragout,ragoût,58
bialy,bialy,58
spoon bread,lepel brood,58
sashimi,sashimi,58
knish,knish,59
absinth,absint,59
bulgur,bulgur,59
tomato sauce,tomatensaus,59
Soave,Soave,59
mescal,mescal,59
viand,spijs,59
pastis,pastis,59
fish mousse,vismousse,59
sherbert,sorbet,59
buffalo wing,buffel vleugel,60
sandwich plate,sandwichbord,60
margarine,margarine,60
canape,canapé,60
pasta salad,pasta salade,60
peach sauce,perzik saus,60
oatmeal,havermout,60
hominy,hominy,60
fruit custard,fruit vla,60
hyson,hyson,60
mineral water,mineraalwater,61
dessert wine,dessertwijn,61
oatmeal,havermout,61
chervil,kervel,61
bigos,bigos,61
club sandwich,clubsandwich,61
sweetening,zoeten,61
gherkin,augurk,61
jujube,jujube,61
fish and chips,Fish and chips,61
tomato paste,tomatenpuree,62
concentrate,concentreren,62
anisette,anijs,62
banana split,bananensplit,62
chow mein,chow mein,62
boiled egg,gekookt ei,62
samosa,samosa,62
blood meal,bloedmaaltijd,62
cinnamon bread,kaneelbrood,62
maple syrup,ahornsiroop,62
pavlova,pavlova,63
swizzle,swizzle,63
aqua vitae,aqua vitae,63
green salad,groene salade,63
plum sauce,pruimensaus,63
praline,praline,63
sausage pizza,worst pizza,63
popcorn ball,popcorn bal,63
bitter lemon,bitter lemon,63
mustard seed,mosterdzaad,63
potage,potage,64
kummel,kummel,64
canary seed,kanariezaad,64
brick cheese,baksteen kaas,64
stover,stoofpot,64
peppermint,pepermunt,64
congee,congee,64
chili powder,Chili poeder,64
challah,challah,64
cola extract,cola-extract,64
croquette,kroket,65
steak sauce,biefstuksaus,65
fish fry,gebakken vis,65
poteen,poteen,65
borsch,borsch,65
orange juice,sinaasappelsap,65
kishke,kishke,65
snowball,sneeuwbal,65
vermouth,vermout,65
altar wine,altaar wijn,65
snowball,sneeuwbal,66
skilly,handig,66
catsup,ketchup,66
Edam,Edam,66
kibble,brokken,66
mayonnaise,mayonaise,66
chocolate sauce,chocolade saus,66
liquid diet,vloeibaar dieet,66
strawberry jam,aardbeienjam,66
ham and eggs,Ham en eieren,66
teriyaki,teriyaki,67
cardamom,kardemom,67
fondant,fondant,67
dainty,sierlijk,67
chives,bieslook,67
silage,kuilvoer,67
ambrosia,ambrozijn,67
ambrosia,ambrozijn,67
buckwheat,boekweit,67
strawberry ice cream,aardbeienijs,67
dill seed,dillezaad,68
mulled cider,Glühwein,68
garlic butter,knoflookboter,68
marmalade,marmelade,68
terrine,terrine,68
brioche,brioche,68
buttermilk,karnemelk,68
criollo,criollo,68
coriander,koriander,68
coriander,koriander,68
spotted dick,gevlekte lul,69
Moselle,Moezel,69
shortcake,shortcake,69
Yquem,Yquem,69
barley water,gerstewater,69
arrack,arak,69
Irish,Iers,69
banana bread,bananen brood,69
Tokay,Tokio,69
chili vinegar,chili azijn,69
Reuben,Ruben,70
hush puppy,Hush puppy,70
turtle soup,schildpadsoep,70
varietal,variëteit,70
zinfandel,zinfandel,70
garlic salt,knoflook zout,70
aspartame,aspartaam,70
garlic bread,knoflookbrood,70
grist,maalkoren,70
parsley,peterselie,70
caper,kappertje,71
whole wheat flour,volkoren meel,71
bouillon,bouillon,71
ice lolly,ijslolly,71
cocktail sauce,Cocktail saus,71
couscous,couscous,71
julienne,julienne,71
ramekin,ramekin,71
timbale,timbaal,71
crouton,crouton,71
roulade,roulade,72
nutriment,voeding,72
scampi,scampi's,72
grape jelly,druivengelei,72
whiskey sour,whisky zuur,72
corn whiskey,maïs whisky,72
amaretto,amaretto,72
stock cube,bouillonblokje,72
gumdrop,kauwgom,72
applesauce,appelmoes,72
pruno,pruno,73
coquille,coquille,73
clam dip,mossel dip,73
salmon loaf,zalm brood,73
sour mash,zure puree,73
jug wine,kruik wijn,73
cough drop,hoestdruppel,73
barbecue sauce,barbecuesaus,73
corn pudding,maïspudding,73
sweet cider,zoete cider,73
Cognac,Cognac,74
cafe royale,café royale,74
stick cinnamon,kaneelstokje,74
dairy product,zuivel product,74
cinnamon toast,kaneel toast,74
pretzel,krakeling,74
Rioja,Rioja,74
Pepsi,Pepsi,74
sugar syrup,suikersiroop,74
mulled wine,glühwein,74
lobster butter,kreeft boter,75
lump sugar,Klont suiker,75
groats,grutten,75
tiramisu,tiramisu,75
bomber,bommenwerper,75
sambuca,sambuca,75
roughage,ruwvoer,75
drop biscuit,drop koekje,75
tuna fish salad,tonijnsalade,75
mustard sauce,mosterd saus,75
chicory,cichorei,76
dragee,dragee,76
fad diet,rage dieet,76
powdered milk,melkpoeder,76
concoction,brouwsel,76
hard cider,harde cider,76
cider vinegar,cider azijn,76
fish house punch,vis huis punch,76
spruce beer,sparren bier,76
limpa,limpa,76
lemon drop,citroen druppel,77
marinara,Marinara,77
piece de resistance,stuk de weerstand,77
seasoned salt,gekruid zout,77
biryani,biryani,77
cornmeal,maïsmeel,77
blush wine,blozen wijn,77
lemon extract,citroen extract,77
allergy diet,allergie dieet,77
stodge,stodge,77
sauerkraut,zuurkool,78
burgoo,burgoo,78
meatball,gehaktbal,78
cappuccino,cappuccino,78
gazpacho,gazpacho,78
salad cream,salade dressing,78
daiquiri,daiquiri,78
blood agar,bloed agar,78
Burton,Burton,78
potato skin,aardappelschil,78
Spam,Spam,79
coffee substitute,koffiesurrogaat,79
moussaka,moussaka,79
reducing diet,dieet verminderen,79
cornbread,maïsbrood,79
loblolly,loblolly,79
cachou,cachou,79
rum sling,rum slinger,79
horehound,malafide,79
bottled water,flessenwater,79
condiment,kruiderij,80
tapenade,tapenade,80
guacamole,guacamole,80
conserve,conserveren,80
chop suey,chop suey,80
dragee,dragee,80
bitok,bitok,80
bland diet,flauw dieet,80
fried egg,gefrituurd ei,80
sassafras,sassafras,80
spritzer,spritzer,81
stuffed cabbage,gevulde kool,81
cheese fondue,kaasfondue,81
meat loaf,gehaktbrood,81
eggnog,eierpunch,81
peanut brittle,pinda Bros,81
highball,highball,81
curry powder,kerrie poeder,81
potion,toverdrank,81
wheat germ,tarwekiemen,81
cookout,uitkoken,82
clove,kruidnagel,82
fenugreek,fenegriek,82
congou,Congo,82
duck pate,eendenpaté,82
frittata,frittata,82
clove,kruidnagel,82
phyllo,filodeeg,82
lekvar,lekvar,82
clambake,clambake,82
clotted cream,slagroom,83
near beer,in de buurt van bier,83
bacon and eggs,spek en eieren,83
clear liquid diet,helder vloeibaar dieet,83
certified milk,gecertificeerde melk,83
triple cream,drievoudige crème,83
potato salad,aardappelsalade,83
crab cocktail,krab cocktail,83
corn muffin,maïs muffin,83
square meal,vierkante maaltijd,83
stuffed tomato,gevulde tomaat,84
soda water,mineraalwater,84
lemon peel,Citroen schil,84
stuffed tomato,gevulde tomaat,84
fruit cocktail,fruit cocktail,84
papaya juice,papaya sap,84
pork and beans,varken en bonen,84
tostada,tostada,84
bathtub gin,badkuip gin,84
crescent roll,halve maan rol,84
Scotch,Scotch,85
gin rickey,gin rickey,85
egg foo yong,ei foo yong,85
popover,popover,85
Postum,postum,85
aquavit,aquavit,85
champagne cup,champagne beker,85
Nantua,Nantua,85
skim milk,magere melk,85
neutral spirits,neutrale geesten,85
moonshine,maneschijn,86
Seder,Seder,86
grenadine,grenadine,86
choice morsel,keuze hap,86
lentil soup,linzensoep,86
Kahlua,Kahlua,86
Bercy,Bercy,86
mozzarella,Mozzarella,86
nosh-up,nosh-up,86
fried rice,gebakken rijst,86
frozen food,diepvries voedsel,87
marjoram,marjolein,87
brownie mix,brownie mix,87
comestible,eetbaar,87
triple sec,driedubbele seconde,87
purloo,purloo,87
shrimp butter,garnalen boter,87
combination salad,combinatie salade,87
continental breakfast,continentaal ontbijt,87
water biscuit,water koekje,87
wish-wash,wenswas,88
jambalaya,jambalaya,88
cinnamon roll,kaneelbroodje,88
ingesta,innemen,88
saccharin,sacharine,88
sapsago,sapsago,88
Madeira,Madeira,88
enchilada,enchilada,88
Gouda,Gouda,88
home brew,thuis brouwen,88
rotgut,rotgut,89
potpie,hutspot,89
corn syrup,glucosestroop,89
aperitif,aperitief,89
balanced diet,gebalanceerd dieet,89
demerara,demerara,89
demerara,demerara,89
five spice powder,vijfkruidenpoeder,89
sloe gin,sloe gin,89
cranberry juice,cranberry sap,89
grasshopper,sprinkhaan,90
mince,fijnhakken,90
hot toddy,hete grog,90
vodka martini,wodka martini,90
kedgeree,kedgeree,90
ice-cream cake,ijstaart,90
ice-cream cone,ijshoorn,90
canned meat,vlees in blik,90
nutmeg,nootmuskaat,90
marzipan,marsepein,90
dolmas,dolmas,91
sukiyaki,sukiyaki,91
poulette,poulet,91
sweetmeat,snoepje,91
souvlaki,souvlaki,91
Colbert,Colbert,91
forcemeat,gehakt,91
Smitane,Smitane,91
burgoo,burgoo,91
fennel seed,venkelzaad,91
Soubise,Soubise,92
lutefisk,lutefisk,92
Pernod,Pernod,92
coq au vin,coq au vin,92
Pilsner,Pilsener,92
mushroom sauce,champignonsaus,92
dietary supplement,voedingssupplement,92
pulque,pulque,92
ashcake,astaart,92
clam chowder,mosselsoep,92
scrumpy,heerlijk,93
pottage,stoofpot,93
tisane,tisane,93
sweet pickle,zoete augurk,93
Rob Roy,Rob Roy,93
tabbouleh,tabouleh,93
penuche,penuche,93
costmary,costmary,93
snail butter,slakkenboter,93
oenomel,oenomel,93
carrot pudding,wortelpudding,94
pita,pitabroodje,94
Muenster,Münster,94
koumiss,koumiss,94
muscat,muskaatnoot,94
icing sugar,poedersuiker,94
ratafia,ratafia,94
retsina,retsina,94
frozen orange juice,bevroren sinaasappelsap,94
juniper berries,jeneverbessen,94
gluten bread,gluten brood,95
celery seed,selderijzaad,95
entree,voorgerecht,95
caraway seed,Karwijzaad,95
cracked wheat,gebroken tarwe,95
boiled dinner,gekookt diner,95
souchong,souchong,95
Galliano,Galliano,95
herring salad,haring salade,95
drop scone,drop scone,95
lemon balm,citroenbalsem,96
refreshment,verfrissing,96
orange peel,sinaasappelschil,96
bullshot,bullshot,96
hardtack,hardtack,96
tomato concentrate,tomatenconcentraat,96
Calvados,Calvados,96
diabetic diet,diabetisch dieet,96
limeade,limonade,96
molded salad,gevormde salade,96
molasses kiss,melasse kus,97
shrimp cocktail,garnalencocktail,97
frozen dessert,bevroren dessert,97
honey crisp,honing knapperig,97
almond extract,amandelextract,97
powdered sugar,poedersuiker,97
rolled biscuit,gerold koekje,97
jacket potato,aardappel in de schil,97
orange soda,Oranje frisdrank,97
chicken stew,kippenhutspot,97
lemonade mix,limonade mix,98
blue cheese dressing,blauwe kaas dressing,98
double creme,dubbele crème,98
antipasto,antipasto,98
field ration,veldrantsoen,98
schnitzel,schnitzel,98
toast,geroosterd brood,98
allemande,allemande,98
Easter egg,paasei,98
cranberry sauce,cranberry saus,98
Merlot,Merlot,99
baked potato,gebakken aardappel,99
semolina,griesmeel,99
creme anglais,crème engels,99
barmbrack,barmbark,99
clabber,verzuren,99
V-8 juice,V-8 sap,99
spaghetti sauce,spaghetti saus,99
blended whiskey,blended whisky,99
Tabasco,tabasco,99
soup du jour,soep van de dag,100
chapatti,chapati,100
divinity,goddelijkheid,100
summer savory,zomer hartig,100
cross bun,kruis broodje,100
pigs in blankets,varkens in dekens,100
oyster cracker,oester cracker,100
graham cracker,Graham cracker,100
Easter egg,paasei,100
carbonara,carbonara,100
dill pickle,dille augurk,101
flummery,geleuter,101
elixir of life,Levenselixir,101
refresher,opfriscursus,101
apricot sauce,abrikozensaus,101
Gruyere,Gruyère,101
creme caramel,crème caramel,101
Dubonnet,Dubonnet,101
Chablis,Chablis,101
plum pudding,pruimenpudding,101
Vouvray,Vouvray,102
rissole,rissole,102
sparkling wine,mousserende wijn,102
cassiri,cassiri,102
veloute,velouté,102
pirogi,pirogi,102
brandy sling,cognac slinger,102
Chianti,Chianti,102
french fries,Franse frietjes,102
turkey stuffing,kalkoenvulling,102
chicken paprika,kip paprika,103
beet sugar,bietensuiker,103
nonpareil,nonpareil,103
stuffed peppers,gevulde paprika's,103
oyster stuffing,oester vulling,103
fricassee,fricassee,103
scrapple,schrappen,103
oyster stew,oesterstoofpot,103
syllabub,syllabus,103
celery salt,selderij zout,103
osso buco,osso buco,104
zwieback,zwieback,104
chocolate fudge,chocolade Fudge,104
vanilla pudding,vanille pudding,104
cobbler,schoenmaker,104
corn gluten feed,maïsglutenvoer,104
Armagnac,Armagnac,104
benedictine,benedictijn,104
chicken mousse,kippenmousse,104
frozen custard,bevroren vla,104
condensed milk,gecondenseerde melk,105
beef fondue,runderfondue,105
honey bun,honing broodje,105
galantine,galantine,105
Marsala,Marsala,105
orange toast,sinaasappel toast,105
flatbread,plat brood,105
trifle,kleinigheid,105
Stilton,stilton,105
Rhine wine,Rijnwijn,105
mock turtle soup,nep schildpad soep,106
gin and it,jenever en het?,106
grapefruit juice,grapefruit SAP,106
sugarloaf,suikerbrood,106
grissino,grissino,106
beef broth,runderbouillon,106
caffe latte,koffie latte,106
ravigote,ravigote,106
tossed salad,gemengde salade,106
comfit,troosten,106
coleslaw,koolsalade,107
confiture,confituur,107
succotash,succotash,107
sweet cicely,lieve cely,107
gorgonzola,gorgonzola,107
powdered mustard,mosterdpoeder,107
bearnaise,bearnaise,107
stuffed mushroom,gevulde champignons,107
quesadilla,Quesadilla,107
vegetarianism,vegetarisme,107
refection,reflectie,108
lobscouse,lobscouse,108
Host,Gastheer,108
prune whip,snoeien zweep,108
chicken casserole,kip ovenschotel,108
foie gras,Ganzenlever,108
canned food,ingeblikt voedsel,108
nougat bar,nougatreep,108
hydromel,hydromel,108
choc-ice,choc-ijs,108
confectionery,banketbakkerij,109
peppermint oil,pepermunt olie,109
drip coffee,koffie druppelen,109
frozen yogurt,bevroren yoghurt,109
jawbreaker,kaakbreker,109
smorgasbord,smorgasbord,109
Sauterne,Sauterne,109
winter savory,winter hartig,109
grated cheese,geraspte kaas,109
Scotch egg,Schots ei,109
chocolate pudding,chocoladepudding,110
comfrey,smeerwortel,110
rollmops,rolmops,110
chyme,maagbrij,110
frozen pudding,bevroren pudding,110
soda cracker,frisdrank cracker,110
carbohydrate loading,koolhydraten laden,110
coffee liqueur,koffie likeur,110
lobster stew,kreeft stoofpot,110
Camembert,Camembert,110
castor sugar,basterdsuiker,111
Velveeta,Velveeta,111
mashed potato,aardappelpuree,111
Sazerac,Sazerac,111
fish stew,vissen stoofpot,111
cannelloni,cannelloni,111
Riesling,riesling,111
chowchow,chowchow,111
green pea soup,groene erwtensoep,111
sourball,zuurbol,111
oatcake,havercake,112
metheglin,metheglin,112
chicken Kiev,kip Kiev,112
gin sling,jenever slinger,112
clarified butter,geklaarde boter,112
baguet,stokbrood,112
matelote,matelote,112
tortilla chip,tortillachips,112
mascarpone,mascarpone,112
pina colada,pina colada,112
roly-poly,roly-poly,113
raisin bread,rozijnenbrood,113
