EngWord,NldWord,Group
herbal medicine,kruidenmedicijn,14
rail technology,spoortechnologie,14
presidency,presidentschap,14
specialization,specialisatie,14
legislatorship,wetgever,14
priorship,voorrang,14
communications technology,communicatie Technologie,14
oculism,oculisme,14
inventory accounting,voorraadboekhouding,15
chemical engineering,chemische technologie,15
wardership,voogdij,15
blind stitching,blind stiksel,15
aeronautical engineering,vliegtuigbouw,15
professional baseball,professioneel honkbal,15
solicitorship,advocaat,15
wardenship,voogdij,15
digital communications technology,digitale communicatietechnologie,15
professional tennis,professioneel tennis,15
tribuneship,tribunaal,16
manhood,mannelijkheid,16
pyrotechnics,pyrotechniek,16
legation,gezantschap,16
discipleship,discipelschap,16
sheet-metal work,plaatwerk,16
prelacy,prelaat,16
professional basketball,professioneel basketbal,16
eldership,ouderschap,16
confectionery,banketbakkerij,16
thaneship,danschap,17
costing,kostenberekening,17
cadetship,cadetschap,17
lifework,levenswerk,17
stewardship,rentmeesterschap,17
professional boxing,professioneel boksen,17
airplane mechanics,vliegtuig mechanica,17
pastorship,pastoraat,17
magistracy,magistratuur,17
academicianship,academisch,17
drafting,het opstellen van,18
rectorship,rectoraat,18
rulership,heerschappij,18
indoctrination,indoctrinatie,18
inculcation,infiltreren,18
lieutenancy,luitenant,18
papermaking,papier maken,18
shingling,gordelroos,18
judgeship,rechterschap,18
studentship,studententijd,18
interior decoration,interieur decoratie,19
professional wrestling,professioneel worstelen,19
basketry,mandenmakerij,19
dressmaking,kleermakerij,19
mastership,meesterschap,19
brainwashing,hersenspoeling,19
librarianship,bibliothecaris,19
womanhood,vrouwelijkheid,19
apostleship,apostelschap,19
computerization,automatisering,19
chairmanship,voorzitterschap,20
professorship,hoogleraarschap,20
cabinetwork,schrijnwerk,20
viziership,vizierschap,20
directorship,directeurschap,20
curatorship,curatorschap,20
bully pulpit,preekstoel pesten,20
complementary medicine,complementaire geneeskunde,20
preventive medicine,preventieve geneeskunde,20
cabinetmaking,meubelmakerij,20
generalship,generaalschap,21
messiahship,messiasschap,21
seigniory,heerlijkheid,21
managership,leidinggeven,21
proconsulship,proconsulaat,21
praetorship,praetorschap,21
French lesson,Franse les,21
controllership,controle over,21
governorship,gouverneurschap,21
peasanthood,boerenleven,21
shoemaking,schoenmakerij,22
protectorship,bescherming,22
German lesson,Duitse les,22
marshalship,marshalship,22
chieftaincy,opperhoofd,22
teachership,leraarschap,22
sleep-learning,slaap-leren,22
comptrollership,toezichthoudend,22
headmastership,schoolhoofd,22
accountantship,boekhouding,22
preceptorship,leermeesterschap,23
foremanship,voormanschap,23
counselorship,adviseurschap,23
magnetic levitation,magnetische levitatie,23
proctorship,proctorschap,23
receivership,surseance van betaling,23
primateship,primatenschap,23
captainship,kapiteinschap,23
mayoralty,burgemeesterschap,23
Hebrew lesson,Hebreeuwse les,23
headmistressship,schoolhoofd,24
principalship,opdrachtgeverschap,24
cardinalship,kardinaalschap,24
newspapering,krantenkrant,24
senatorship,senatorschap,24
instructorship,instructeurschap,24
catechetical instruction,catechetische instructie,24
speakership,sprekerschap,24
secretaryship,secretarisschap,24
whole-word method,hele woord methode,24
treasurership,penningmeesterschap,25
Attorney General,Procureur-generaal,25
ambassadorship,ambassadeurschap,25
moderatorship,moderatorschap,25
overlordship,opperheerschappij,25
commandership,bevelhebberschap,25
Secretary of Agriculture,minister van landbouw,25
inspectorship,inspecteurschap,25
Secretary of Commerce,Minister van Handel,25
Secretary of the Treasury,minister van Financiën,25
spoonfeeding,met de lepel voeden,26
Secretary of War,minister van oorlog,26
chancellorship,kanselierschap,26
precentorship,precentorschap,26
tool-and-die work,gereedschap-en-die-werk,26
viceroyship,onderkoningschap,26
Secretary of State,staatssecretaris,26
Secretary of Labor,minister van arbeid,26
councillorship,raadslidmaatschap,26
Secretary of Health and Human Services,Minister van Volksgezondheid en Human Services,26
bailiffship,gerechtsdeurwaarder,27
vice-presidency,vice-voorzitterschap,27
Secretary of Veterans Affairs,Secretaris van Veteranenzaken,27
President of the United States,president van de Verenigde Staten,27
Secretary of Housing and Urban Development,Minister van Volkshuisvesting en Stedelijke Ontwikkeling,27
Secretary of Energy,Minister van Energie,27
Secretary of Transportation,Minister van Transport,27
Secretary of the Navy,Secretaris van de Marine,27
Secretary of Commerce and Labor,Minister van Handel en Arbeid,27
Secretary of the Interior,Minister van Binnenlandse Zaken,27
Secretary of Defense,minister van Defensie,28
Secretary of Education,minister van Onderwijs,28
Secretary of Health Education and Welfare,Minister van Gezondheidseducatie en Welzijn,28
