EngWord,NldWord,Group
sadness,droefheid,15
cruelty,wreedheid,15
tenderness,tederheid,15
satisfaction,tevredenheid,15
confusion,verwardheid,15
boredom,verveling,15
unhappiness,ongeluk,15
hysteria,hysterie,16
hopefulness,hoop,16
optimism,optimisme,16
attrition,slijtage,16
class feeling,klasse gevoel,16
frustration,frustratie,16
frustration,frustratie,16
fulfillment,vervulling,16
chagrin,verdriet,16
craving,verlangen,16
temptation,verleiding,17
longing,verlangen,17
harassment,Intimidatie,17
impatience,ongeduld,17
devotion,toewijding,17
disapproval,afkeuring,17
sulk,mokken,17
contempt,minachting,17
stewing,stoven,17
blahs,blabla,17
puppy love,kalverliefde,18
broken heart,gebroken hart,18
the hots,de hots,18
heaviness,zwaarte,18
wonder,zich afvragen,18
fatigue,vermoeidheid,18
anxiety,ongerustheid,18
expectation,verwachting,18
closeness,nabijheid,18
belonging,erbij horen,18
sensitivity,gevoeligheid,19
dignity,waardigheid,19
repugnance,afkeer,19
astonishment,verbazing,19
horror,verschrikking,19
bonheur,bonheur,19
electricity,elektriciteit,19
homesickness,heimwee,19
ill humor,slecht humeur,19
forgiveness,vergiffenis,19
peeve,ergernis,20
willies,willies,20
afterglow,nagloeien,20
enthusiasm,enthousiasme,20
disinclination,afkeer,20
sexual pleasure,seksueel genot,20
wildness,wildheid,20
frisson,frisson,20
dudgeon,dudgeon,20
swivet,swivet,20
tsoris,tsori,21
trepidation,opwinding,21
anguish,doodsangst,21
anticipation,anticipatie,21
placidity,kalmte,21
abhorrence,afschuw,21
liking,leuk vinden,21
gloom,somberheid,21
quality of life,kwaliteit van het leven,21
hero worship,heldenverering,21
presage,voorteken,22
wistfulness,weemoed,22
gravity,zwaartekracht,22
foreboding,voorteken,22
diffidence,schroom,22
masochism,masochisme,22
brotherhood,broederschap,22
wishfulness,wens,22
heartstrings,hartzeer,22
gratitude,dankbaarheid,22
temper,woedeaanval,23
covetousness,hebzucht,23
exhilaration,opwinding,23
encouragement,aanmoediging,23
dysphoria,dysforie,23
displeasure,ongenoegen,23
gloat,glunderen,23
melancholy,melancholie,23
devastation,verwoesting,23
infuriation,woede,23
pessimism,pessimisme,24
intimidation,intimidatie,24
intimidation,intimidatie,24
scunner,walgen,24
languor,loomheid,24
insecurity,onzekerheid,24
nationalism,nationalisme,24
admiration,bewondering,24
eagerness,gretigheid,24
languor,loomheid,24
hate,een hekel hebben aan,25
sexual desire,seksueel verlangen,25
acquired taste,verworven smaak,25
compatibility,compatibiliteit,25
compunction,wroeging,25
hilarity,hilariteit,25
umbrage,aanstoot,25
embarrassment,verlegenheid,25
throes,worsteling,25
embarrassment,verlegenheid,25
emotional state,emotionele staat,26
comfortableness,comfort,26
fidget,friemelen,26
scruple,scrupules,26
nausea,misselijkheid,26
worry,zich zorgen maken,26
captivation,bekoring,26
sensibility,gevoeligheid,26
mawkishness,waanzin,26
gladness,blijdschap,26
hostility,vijandigheid,27
ardor,hartstocht,27
ardor,hartstocht,27
ardor,hartstocht,27
antipathy,antipathie,27
alienation,vervreemding,27
apprehension,gevangenname,27
oppression,onderdrukking,27
aggravation,verergering,27
gratification,bevrediging,27
fondness,genegenheid,28
prurience,wellust,28
antagonism,antagonisme,28
bad temper,slecht humeur,28
guilt pang,schuldgevoel,28
scare,laten schrikken,28
silver lining,zilveren omlijning,28
disappointment,teleurstelling,28
mellowness,zachtheid,28
undertow,onderstroom,28
hesitance,aarzeling,29
approbation,goedkeuring,29
aphrodisia,afrodisia,29
gaiety,vrolijkheid,29
survivor guilt,schuld van de overlevende,29
titillation,prikkeling,29
intoxication,dronkenschap,29
lividity,bleekheid,29
gaiety,vrolijkheid,29
humility,bescheidenheid,29
sensuality,sensualiteit,30
conditioned emotional response,geconditioneerde emotionele reactie,30
contentment,tevredenheid,30
belligerence,strijdlust,30
timidity,verlegenheid,30
defeatism,defaitisme,30
warpath,oorlogspad,30
velleity,velleity,30
misogyny,vrouwenhaat,30
animosity,vijandigheid,30
hopelessness,hopeloosheid,31
philogyny,filologie,31
vindictiveness,wraakzucht,31
heartburning,ergernis,31
stage fright,plankenkoorts,31
misology,misologie,31
solicitude,bezorgdheid,31
mournfulness,droefheid,31
commiseration,medelijden,31
ambivalence,ambivalentie,31
faintness,flauwvallen,32
buoyancy,drijfvermogen,32
shyness,verlegenheid,32
misanthropy,misantropie,32
dissatisfaction,ontevredenheid,32
discomfiture,ongenoegen,32
protectiveness,bescherming,32
discouragement,ontmoediging,32
plaintiveness,klaagzang,32
nymphomania,nymfomanie,32
algolagnia,algolagnie,33
technophobia,technofobie,33
razbliuto,razbliuto,33
malice,kwaadaardigheid,33
despisal,verachting,33
cheerfulness,opgewektheid,33
jollity,vrolijkheid,33
satyriasis,satyriasis,33
mysophilia,mysofilie,33
helplessness,hulpeloosheid,33
exuberance,uitbundigheid,34
joie de vivre,levensvreugde,34
elation,opgetogenheid,34
infatuation,uitzinnigheid,34
indifference,onverschilligheid,34
friendliness,vriendelijkheid,34
sulkiness,chagrijnig,34
dolefulness,somberheid,34
poignance,ontroering,34
misopedia,misopedia,34
beneficence,weldadigheid,35
togetherness,saamhorigheid,35
moroseness,somberheid,35
mental anguish,geestelijke angst,35
irritability,prikkelbaarheid,35
rejoicing,zich verheugen,35
Anglophilia,Anglofilie,35
benevolence,welwillendheid,35
moodiness,humeurigheid,35
hankering,hunkeren naar,35
amour propre,amour propre,36
testiness,testiness,36
misocainea,misocainea,36
indignation,verontwaardiging,36
Anglophobia,Anglofobie,36
pining,smachten naar,36
murderousness,moordzucht,36
self-disgust,zelfafschuw,36
technophilia,technofilie,36
dander,huidschilfers,36
disgruntlement,ongenoegen,37
gratefulness,dankbaarheid,37
misoneism,misoneïsme,37
complacency,zelfgenoegzaamheid,37
amicability,vriendschap,37
jocundity,vrolijkheid,37
sadomasochism,sadomasochisme,37
despondency,moedeloosheid,37
anaphrodisia,anafrodisia,37
exultation,opgetogenheid,37
amorousness,verliefdheid,38
stupefaction,verbijstering,38
amorousness,verliefdheid,38
self-torture,zelfkwelling,38
unconcern,onbezorgdheid,38
inferiority complex,minderwaardigheidscomplex,38
blessedness,gelukzaligheid,38
meekness,zachtmoedigheid,38
heartlessness,harteloosheid,38
ingratitude,ondankbaarheid,38
levity,lichtzinnigheid,39
sentimentality,sentimentaliteit,39
filial love,kinderlijke liefde,39
fearlessness,onbevreesdheid,39
unpleasantness,onaangenaamheid,39
sensuousness,zinnelijkheid,39
pleasantness,aangenaamheid,39
demoralization,demoralisatie,39
shamefacedness,beschaamdheid,39
world-weariness,wereldmoeheid,39
abashment,verlegenheid,40
carefreeness,zorgeloosheid,40
bloodlust,bloeddorstigheid,40
lovingness,liefdevolheid,40
malevolence,kwaadaardigheid,40
sanguinity,bloedarmoede,40
Schadenfreude,Schadenfreude,40
anxiousness,angstgevoelens,40
smugness,zelfvoldaanheid,40
pensiveness,nadenkendheid,40
discontentment,ontevredenheid,41
forlornness,verlatenheid,41
embitterment,verbittering,41
weepiness,huilerigheid,41
edginess,scherpzinnigheid,41
self-pity,zelfmedelijden,41
self-depreciation,zelfwaardering,41
emotionlessness,emotieloosheid,41
unassertiveness,assertiviteit,41
mercifulness,barmhartigheid,41
lecherousness,wellustigheid,42
entrancement,in vervoering,42
heavyheartedness,zwaarmoedigheid,42
kindheartedness,goedhartigheid,42
unfriendliness,onvriendelijkheid,42
joylessness,vreugdeloosheid,42
Electra complex,Electra-complex,42
warmheartedness,hartelijkheid,42
cheerlessness,ongezelligheid,42
oversensitiveness,overgevoeligheid,42
Oedipus complex,Oedipus complex,43
downheartedness,neerslachtigheid,43
irascibility,opvliegendheid,43
self-esteem,zelfvertrouwen,43
storminess,stormachtigheid,43
philhellenism,philhellenisme,43
softheartedness,zachtmoedigheid,43
huffiness,luchthartigheid,43
self-consciousness,zelfbewustzijn,43
creepy-crawlies,griezelige kruipers,43
maleficence,kwaadaardigheid,44
jitteriness,zenuwachtigheid,44
American Dream,Amerikaanse droom,44
lovesickness,liefdesverdriet,44
misogamy,afschuw van huwelijk,44
